ISSN	Título	Estrato	Área de Avaliação	Status
1995-2929	Ius et Veritas	A2	DIREITO	Atualizado
1878-1373	Journal of International Humanitarian Legal Studies	A2	DIREITO	Atualizado
1477-0024	Journal of International Trade Law & Policy	A2	DIREITO	Atualizado
0948-695X	Journal of Universal Computer Science (Print)	A2	DIREITO	Atualizado
0075-6423	Kobe University Law Review. International Edition	A2	DIREITO	Atualizado
2041-7365	Latin American Policy	A2	DIREITO	Atualizado
0897-6546	Law & Social Inquiry	A2	DIREITO	Atualizado
2157-1899	Nevada Law Journal	A2	DIREITO	Atualizado
0196-3228	Northwestern Journal of International Law & Business	A2	DIREITO	Atualizado
0101-3300	Novos Estudos CEBRAP (Impresso)	A2	DIREITO	Atualizado
2175-0491	Novos Estudos Jurídicos (Online)	A2	DIREITO	Atualizado
1692-2530	Opinion Juridica	A2	DIREITO	Atualizado
0758-1726	Politiques et Management Public	A2	DIREITO	Atualizado
0121-182X	Prolegomenos (Universidad Militar Nueva Granada)	A2	DIREITO	Atualizado
1413-7372	Psicologia em Estudo (Impresso)	A2	DIREITO	Atualizado
1778-3798	Psycho-Oncologie	A2	DIREITO	Atualizado
1057-9249	Psycho-Oncology (Chichester, England)	A2	DIREITO	Atualizado
0034-1398	Rechtstheorie	A2	DIREITO	Atualizado
1415-5400	Revista Brasileira de Ciências Criminais	A2	DIREITO	Atualizado
0102-6909	Revista Brasileira de Ciências Sociais (Impresso)	A2	DIREITO	Atualizado
0798-9202	Revista CENIPEC	A2	DIREITO	Atualizado
0034-7612	Revista de Administração Pública (Impresso)	A2	DIREITO	Atualizado
0034-7701	Revista de Antropologia (USP. Impresso)	A2	DIREITO	Atualizado
1886-5887	Revista de Bioetica y Derecho	A2	DIREITO	Atualizado
0716-7725	Revista de Ciencias Sociales (Chile)	A2	DIREITO	Atualizado
0123-4366	Revista de Derecho Privado (Bogota, 1998)	A2	DIREITO	Atualizado
0716-9132	Revista de Derecho (Valdivia. Impresa)	A2	DIREITO	Atualizado
0716-1883	Revista de Derecho (Valparaiso)	A2	DIREITO	Atualizado
1696-8698	Revista de Estudos Criminais	A2	DIREITO	Atualizado
1676-8698	Revista de Estudos Criminais	A2	DIREITO	Atualizado
0870-0958	Revista de História das Ideias	A2	DIREITO	Atualizado
0034-835X	Revista de Informação Legislativa	A2	DIREITO	Atualizado
1851-1066	Revista de Instituciones, Ideas y Mercados	A2	DIREITO	Atualizado
0252-0257	Revista de la CEPAL (Impresa)	A2	DIREITO	Atualizado
0120-3886	Revista de la Facultad de Derecho y Ciencias Politicas	A2	DIREITO	Atualizado
0123-2479	Revista del Instituto Colombiano de Derecho Procesal	A2	DIREITO	Atualizado
0797-2954	Revista de Transporte y Seguros	A2	DIREITO	Atualizado
1669-6867	Revista de Tributación	A2	DIREITO	Atualizado
0101-4366	Revista do Instituto Histórico e Geographico Brazileiro	A2	DIREITO	Atualizado
1851-3069	Revista Electrónica (Instituto de Investigaciones Jurídicas y Sociales "Ambrosio L. Gioja")	A2	DIREITO	Atualizado
1886-6212	Revista General de Derecho Constitucional (Internet)	A2	DIREITO	Atualizado
0484-7784	Revista Jurídica del Perú	A2	DIREITO	Atualizado
0797-0471	Revista Uruguaya de Derecho Procesal	A2	DIREITO	Atualizado
0214-7246	Revista Vasca de Derecho Procesal y Arbitraje	A2	DIREITO	Atualizado
0035-2578	Revue du Droit Public et de la Science Politique en France et a l'Etranger	A2	DIREITO	Atualizado
1283-8446	Revue Européenne de Droit de l'Environnement	A2	DIREITO	Atualizado
1010-8831	Revue Internationale de Droit Économique	A2	DIREITO	Atualizado
0223-5404	Revue Internationale de Droit Pénal	A2	DIREITO	Atualizado
1125-7105	Roma e America. Diritto Romano Comune	A2	DIREITO	Atualizado
1095-9203	Science (New York, N.Y.: Online)	A2	DIREITO	Atualizado
1867-0180	Soziale Passagen (Print)	A2	DIREITO	Atualizado
1806-6445	Sur. Revista Internacional de Direitos Humanos (Impresso)	A2	DIREITO	Atualizado
1943-3867	The Law and Development Review	A2	DIREITO	Atualizado
1106-2142	Theseis (Athena)	A2	DIREITO	Atualizado
0506-7286	Verfassung und Recht in Ubersee	A2	DIREITO	Atualizado
0891-0162	AAOHN Journal	B1	DIREITO	Atualizado
1084-6654	ACM Journal of Experimental Algorithmics	B1	DIREITO	Atualizado
1516-3210	A&C. Revista de Direito Administrativo & Constitucional (Impresso)	B1	DIREITO	Atualizado
0239-6661	Acta Universitatis Wratislaviensis. Niemcoznawstwo	B1	DIREITO	Atualizado
0277-7126	American Journal of Semiotics	B1	DIREITO	Atualizado
1551-1383	American Review of Political Economy	B1	DIREITO	Atualizado
1011-0623	Analele Universitatii Bucuresti. Drept	B1	DIREITO	Atualizado
1126-5779	Analisi e Diritto	B1	DIREITO	Atualizado
1510-4974	Anuario de Derecho Constitucional Latinoamericano	B1	DIREITO	Atualizado
0211-8432	Anuario de Derecho Maritimo	B1	DIREITO	Atualizado
1989-5585	Anuário Iberoamericano de Justicia Constitucional.	B1	DIREITO	Atualizado
0188-0837	Anuario Mexicano de Historia del Derecho	B1	DIREITO	Atualizado
0003-9926	Archives of Internal Medicine (1960)	B1	DIREITO	Atualizado
0004-2749	Arquivos Brasileiros de Oftalmologia (Impresso)	B1	DIREITO	Atualizado
1676-0603	Biota Neotropica (Edição em Português. Online)	B1	DIREITO	Atualizado
0303-9773	Boletim da Faculdade de Direito - Universidade de Coimbra	B1	DIREITO	Atualizado
0870-4260	Boletim de Ciências Económicas	B1	DIREITO	Atualizado
1134-993X	Boletin de la Asociacion Internacional de Derecho Cooperativo	B1	DIREITO	Atualizado
0041-8633	Boletín Mexicano de Derecho Comparado	B1	DIREITO	Atualizado
0190-7034	Boston College Environmental Affairs Law Review	B1	DIREITO	Atualizado
1415-0158	Brazilian Journal of Population Studies	B1	DIREITO	Atualizado
1464-3529	British Journal of Criminology (Online)	B1	DIREITO	Atualizado
0007-4624	Bulletin for International Taxation	B1	DIREITO	Atualizado
0104-8333	Cadernos Pagu (UNICAMP. Impresso)	B1	DIREITO	Atualizado
0008-0276	Cahiers Internationaux de Sociologie	B1	DIREITO	Atualizado
1677-1591	Ciente-Fico.com (Impresso)	B1	DIREITO	Atualizado
1657-8953	Civilizar: ciencias sociales y humanas	B1	DIREITO	Atualizado
2191-1339	Civil Procedure Review	B1	DIREITO	Atualizado
2037-5670	Comparazione e Diritto Civile	B1	DIREITO	Atualizado
2036-0967	Confluenze (Bologna)	B1	DIREITO	Atualizado
0897-1218	Connecticut Journal of International Law	B1	DIREITO	Atualizado
0102-8529	Contexto Internacional (PUCRJ. Impresso)	B1	DIREITO	Atualizado
0316-0041	Criminologie	B1	DIREITO	Atualizado
2102-9196	Crónica Tributaria	B1	DIREITO	Atualizado
0327-3776	Cuadernos de Antropología Social (Impresa)	B1	DIREITO	Atualizado
0951-7367	Current Opinion in Psychiatry	B1	DIREITO	Atualizado
1517-3801	Datagramazero (Rio de Janeiro)	B1	DIREITO	Atualizado
1133-0937	Derechos y Libertades	B1	DIREITO	Atualizado
2224-4131	Derecho y Cambio Social	B1	DIREITO	Atualizado
1812-9587	Diálogo con la Jurisprudencia	B1	DIREITO	Atualizado
0325-576X	Dike	B1	DIREITO	Atualizado
1870-6924	Diké	B1	DIREITO	Atualizado
2179-8869	Dimensões: Revista de História da UFES	B1	DIREITO	Atualizado
1516-6104	Direito, Estado e Sociedade (Impresso)	B1	DIREITO	Atualizado
1825-0300	Diritto@Storia. Rivista Internazionale di Scienze Giuridiche e Tradizione Romana	B1	DIREITO	Atualizado
2178-0587	Economic Analysis of Law Review	B1	DIREITO	Atualizado
1517-9702	Educação e Pesquisa (USP. Impresso)	B1	DIREITO	Atualizado
0100-3143	Educação e Realidade	B1	DIREITO	Atualizado
0101-7330	Educação & Sociedade (Impresso)	B1	DIREITO	Atualizado
1804-2473	Education and Science without Borders journal	B1	DIREITO	Atualizado
0378-777X	Environmental Policy and Law	B1	DIREITO	Atualizado
1578-4479	Estudios Económicos de Desarrollo Internacional	B1	DIREITO	Atualizado
0185-4186	Estudios Sociológicos	B1	DIREITO	Atualizado
0377-2217	European Journal of Operational Research	B1	DIREITO	Atualizado
0957-4174	Expert Systems with Applications	B1	DIREITO	Atualizado
1984-8234	Filosofia Unisinos	B1	DIREITO	Atualizado
1519-5023	Filosofia Unisinos (Impresso)	B1	DIREITO	Atualizado
1544-6131	Finance Research Letters (Online)	B1	DIREITO	Atualizado
0165-7836	Fisheries Research	B1	DIREITO	Atualizado
1460-9819	Forced Migration Review	B1	DIREITO	Atualizado
1860-5605	Forum Historiae Iuris - Erste europäische Internetzeitschrift für Rechtsgeschichte	B1	DIREITO	Atualizado
0163-8343	General Hospital Psychiatry	B1	DIREITO	Atualizado
2071-8322	German Law Journal	B1	DIREITO	Atualizado
1593-0793	Giornale di Storia Costituzionale	B1	DIREITO	Atualizado
1569-755X	Global Trade and Customs Journal (Print)	B1	DIREITO	Atualizado
0017-1956	Goltdammer´s Archiv für Strafrecht - GA	B1	DIREITO	Atualizado
1696-2060	Historia Actual On-Line	B1	DIREITO	Atualizado
1463-6697	Info (Cambridge. Print)	B1	DIREITO	Atualizado
2030-7942	Inter-American and European Human Rights Journal	B1	DIREITO	Atualizado
1751-2018	International Journal of Business and Systems Research (Online)	B1	DIREITO	Atualizado
1056-7879	International Journal of Educational Reform	B1	DIREITO	Atualizado
1750-0028	International Journal of Intercultural Information Management (Print)	B1	DIREITO	Atualizado
1753-6235	International journal of private law	B1	DIREITO	Atualizado
1753-6243	International Journal of Private Law (Online)	B1	DIREITO	Atualizado
1309-2022	International Journal of Security and Terrorism	B1	DIREITO	Atualizado
1018-5909	International Union Rights	B1	DIREITO	Atualizado
1679-9844	InterScience Place	B1	DIREITO	Atualizado
1085-4940	Is the Security Council legibus solutus? An analysis of the legal restraints of the UNSC. Michigan State University International Law Review	B1	DIREITO	Atualizado
0942-6744	IStR. Internationales Steuerrecht	B1	DIREITO	Atualizado
1665-1464	Iter Criminis	B1	DIREITO	Atualizado
2007-0500	Iuris Tantum	B1	DIREITO	Atualizado
1847-6376	Jahr. Annual of the Department of Social Sciences and Medical Humanities	B1	DIREITO	Atualizado
0773-3453	Journal de droit fiscal	B1	DIREITO	Atualizado
0378-4266	Journal of Banking & Finance (Print)	B1	DIREITO	Atualizado
1944-3749	Journal of Civil Law Studies	B1	DIREITO	Atualizado
1572-3089	Journal of Financial Stability	B1	DIREITO	Atualizado
1042-4431	Journal of International Financial Markets, Institutions & Money	B1	DIREITO	Atualizado
0306-6800	Journal of Medical Ethics	B1	DIREITO	Atualizado
1646-6853	Julgar (Lisboa)	B1	DIREITO	Atualizado
1794-2918	Juridicas	B1	DIREITO	Atualizado
1571-9537	Law and Business Review of the Americas	B1	DIREITO	Atualizado
1955-0855	Les Annales de Droit (Mont-Saint-Aignan)	B1	DIREITO	Atualizado
1439-8621	Limnology (Tokyo. Print)	B1	DIREITO	Atualizado
1281-3389	L'Observateur des Nations Unies	B1	DIREITO	Atualizado
1645-6750	Lusíada. Economia e Empresa	B1	DIREITO	Atualizado
1444-8602	Melbourne Journal of International Law	B1	DIREITO	Atualizado
1518-1219	Meridiano 47 (UnB)	B1	DIREITO	Atualizado
1944-0294	Minnesota Journal of International Law	B1	DIREITO	Atualizado
0385-0471	Nihon Boekikai Geppo	B1	DIREITO	Atualizado
1807-3840	Nomos (Fortaleza)	B1	DIREITO	Atualizado
0143-6503	Oxford Journal of Legal Studies	B1	DIREITO	Atualizado
1553-7897	Pace International Law Review	B1	DIREITO	Atualizado
1575-2259	Pasajes (Valencia)	B1	DIREITO	Atualizado
1519-8464	Pensar (UNIFOR)	B1	DIREITO	Atualizado
0191-4537	Philosophy & Social Criticism	B1	DIREITO	Atualizado
1760-5504	Plural Pluriel	B1	DIREITO	Atualizado
0873-6650	Política Internacional (Lisboa)	B1	DIREITO	Atualizado
0188-7742	Política y Cultura	B1	DIREITO	Atualizado
1623-6297	Politique Europeenne	B1	DIREITO	Atualizado
1996-9198	PONTES: Informações e análises sobre comércio e desenvolvimento sustentável	B1	DIREITO	Atualizado
1476-413X	Portuguese Journal of Social Science	B1	DIREITO	Atualizado
1057-1515	Portuguese Studies Review	B1	DIREITO	Atualizado
1647-1210	Prima Facie (Faro)	B1	DIREITO	Atualizado
1809-9602	Prismas : Direito, Políticas Públicas e Mundialização (Brasília. Impresso)	B1	DIREITO	Atualizado
1980-3672	Prismas: Direito, Políticas Públicas e Mundialização (Brasília. Online)	B1	DIREITO	Atualizado
1761-7146	Questions Internationales (Paris. 2003)	B1	DIREITO	Atualizado
1806-8405	RBPG. Revista Brasileira de Pós-Graduação	B1	DIREITO	Atualizado
1989-6352	ReCrim	B1	DIREITO	Atualizado
1020-4067	Refugee Survey Quarterly	B1	DIREITO	Atualizado
0100-8587	Religião & Sociedade (Impresso)	B1	DIREITO	Atualizado
2178-4884	Revista Brasileira de Ciência Política	B1	DIREITO	Atualizado
1981-6162	Revista Brasileira de Estudos Constitucionais	B1	DIREITO	Atualizado
2236-1677	Revista Brasileira de Politicas Publicas	B1	DIREITO	Atualizado
2179-8338	Revista Brasileira de Políticas Públicas	B1	DIREITO	Atualizado
2236-5141	Revista Crítica do Direito	B1	DIREITO	Atualizado
0101-7187	Revista da Faculdade de Direito da UFG	B1	DIREITO	Atualizado
0104-3315	Revista da Faculdade de Direito (UFPR)	B1	DIREITO	Atualizado
1909-7786	Revista de Derecho Comunicaciones y Nuevas Tecnologias (En Línea)	B1	DIREITO	Atualizado
1697-7890	Revista de Derecho Constitucional Europeo (Internet)	B1	DIREITO	Atualizado
1667-3638	Revista de Derecho Internacional y del Mercosur	B1	DIREITO	Atualizado
1993-4505	Revista de Derecho (Managua)	B1	DIREITO	Atualizado
1889-8068	Revista de Derechos Humanos y Estudios Sociales	B1	DIREITO	Atualizado
2237-583X	Revista de Direito Brasileira	B1	DIREITO	Atualizado
2237-1036	Revista de Direito Internacional	B1	DIREITO	Atualizado
2236-997X	Revista de Direito Internacional	B1	DIREITO	Atualizado
1647-2306	Revista de Direito Público e Regulação	B1	DIREITO	Atualizado
1516-4179	Revista de Direito Sanitário	B1	DIREITO	Atualizado
1679-1614	Revista de Economia e Agronegócio	B1	DIREITO	Atualizado
0101-3157	Revista de Economia Política (Impresso)	B1	DIREITO	Atualizado
1809-4538	Revista de Economia Política (Online)	B1	DIREITO	Atualizado
1132-7170	Revista de Estudios Europeos	B1	DIREITO	Atualizado
1886-9459	Revista de Estudios Jurídicos	B1	DIREITO	Atualizado
1853-1784	Revista de Historia del Derecho	B1	DIREITO	Atualizado
1667-796X	Revista de la Facultad de Ciencias Jurídicas y Sociales	B1	DIREITO	Atualizado
0100-1981	Revista de Processo	B1	DIREITO	Atualizado
0104-4478	Revista de Sociologia e Política (UFPR. Impresso)	B1	DIREITO	Atualizado
2237-0021	Revista Direito Ambiental e Sociedade	B1	DIREITO	Atualizado
2316-8218	Revista Direito Ambiental e Sociedade ( UCS)	B1	DIREITO	Atualizado
2179-8966	Revista Direito e Práxis	B1	DIREITO	Atualizado
1982-0496	Revista Direitos Fundamentais & Democracia (UniBrasil)	B1	DIREITO	Atualizado
1697-5197	Revista Electrónica de Estudios Internacionales	B1	DIREITO	Atualizado
2179-7943	Revista Espaço Jurídico	B1	DIREITO	Atualizado
1133-0902	Revista Española de Filosofía Medieval	B1	DIREITO	Atualizado
1697-3046	Revista General de Derecho Romano	B1	DIREITO	Atualizado
1696-9626	Revista General del Derecho del Trabajo y de la Seguridad Social	B1	DIREITO	Atualizado
1681-5653	Revista Iberoamericana de Educación (Online)	B1	DIREITO	Atualizado
1015-5074	Revista Instituto Interamericano de Derechos Humanos	B1	DIREITO	Atualizado
2238-2569	Revista Internacional de Direito Ambiental	B1	DIREITO	Atualizado
1989-3892	Revista Internacional de Estudios sobre Derecho Procesal y Arbitraje	B1	DIREITO	Atualizado
1692-715X	Revista Latinoamericana de Ciencias Sociales, Niñez y Juventud	B1	DIREITO	Atualizado
1808-513X	Revista Mestrado em Direito (UNIFIEO. Impresso)	B1	DIREITO	Atualizado
0035-3361	Revue Internationale de la Croix-Rouge	B1	DIREITO	Atualizado
1129-2113	Rivista della Cooperazione Giuridica Internazionale	B1	DIREITO	Atualizado
0035-6182	Rivista di Diritto Processuale	B1	DIREITO	Atualizado
2239-2629	Rivista Internazionale di Filosofia e Psicologia	B1	DIREITO	Atualizado
0102-8839	São Paulo em Perspectiva (Impresso)	B1	DIREITO	Atualizado
2178-8189	Scientia Iuris (online)	B1	DIREITO	Atualizado
1415-6490	Scientia Iuris (UEL)	B1	DIREITO	Atualizado
2177-7055	Sequencia	B1	DIREITO	Atualizado
0101-9562	Sequência (UFSC)	B1	DIREITO	Atualizado
1828-4973	Studi sulla Questione Criminale (Testo stampato)	B1	DIREITO	Atualizado
1684-9434	Tax Administration Review	B1	DIREITO	Atualizado
1415-4765	Texto para Discussão (IPEA. Brasília)	B1	DIREITO	Atualizado
0884-1756	The University of Miami Inter-American Law Review	B1	DIREITO	Atualizado
1130-4901	Tribuna Fiscal	B1	DIREITO	Atualizado
0870-4252	Universidade de Coimbra. Faculdade de Direito. Boletim de Ciencias Economicas	B1	DIREITO	Atualizado
2151-1896	Urbana: Urban Affairs and Public Policy	B1	DIREITO	Atualizado
2080-9670	UWM Law Review	B1	DIREITO	Atualizado
2179-8699	Veredas do Direito	B1	DIREITO	Atualizado
1806-3845	Veredas do Direito (Belo Horizonte)	B1	DIREITO	Atualizado
1085-3375	Abstract and Applied Analysis	B2	DIREITO	Atualizado
1808-1150	Agrária (São Paulo. Online)	B2	DIREITO	Atualizado
0873-0628	Anglo-Saxónica. Revista do Centro de Estudos Anglísticos da Universidade de Lisboa	B2	DIREITO	Atualizado
1414-7378	Antropolítica (UFF)	B2	DIREITO	Atualizado
1575-6823	Araucaria (Madrid)	B2	DIREITO	Atualizado
1676-2800	Argumenta (FUNDINOPI)	B2	DIREITO	Atualizado
1677-809X	Argumentum (UNIMAR)	B2	DIREITO	Atualizado
1472-6874	BMC Women'S Health (Online)	B2	DIREITO	Atualizado
0008-7157	Casa de las Américas	B2	DIREITO	Atualizado
1519-6089	Civitas: Revista de Ciências Sociais (Impresso)	B2	DIREITO	Atualizado
1988-7833	Contribuciones a las Ciencias Sociales	B2	DIREITO	Atualizado
1983-5922	Dilemas: Revista de Estudos de Conflito e Controle Social	B2	DIREITO	Atualizado
1676-8558	Direito e Justiça (URI)	B2	DIREITO	Atualizado
1518-7047	Direito & Paz	B2	DIREITO	Atualizado
1980-7805	Direitos Culturais	B2	DIREITO	Atualizado
2177-1499	Direitos Culturais (Online)	B2	DIREITO	Atualizado
1982-1921	Direitos Fundamentais & Justiça	B2	DIREITO	Atualizado
1720-4313	Diritto Pubblico Comparato ed Europeo	B2	DIREITO	Atualizado
0925-8574	Ecological Engineering	B2	DIREITO	Atualizado
1166-3030	Ecologie Politique	B2	DIREITO	Atualizado
1413-8050	Economia Aplicada (Impresso)	B2	DIREITO	Atualizado
1405-8421	Economía, Sociedad y Territorio	B2	DIREITO	Atualizado
0013-0095	Economic Geography	B2	DIREITO	Atualizado
0102-6801	Educação e Filosofia (UFU. Impresso)	B2	DIREITO	Atualizado
1699-5317	e-Legal History Review	B2	DIREITO	Atualizado
0718-5014	Estudios Avanzados (En línea)	B2	DIREITO	Atualizado
0718-5022	Estudios Avanzados (Impresa)	B2	DIREITO	Atualizado
1414-0144	Estudos de Sociologia (São Paulo)	B2	DIREITO	Atualizado
1997-8812	Gaceta Constitucional	B2	DIREITO	Atualizado
0104-5970	História, Ciências, Saúde-Manguinhos (Impresso)	B2	DIREITO	Atualizado
1983-9928	História da Historiografia	B2	DIREITO	Atualizado
1309-8837	Hukuk Fakültese Dergisi	B2	DIREITO	Atualizado
0937-5414	Humanitares Volkerrecht	B2	DIREITO	Atualizado
1385-3074	International Transfer Pricing Journal	B2	DIREITO	Atualizado
0720-6356	JA. Juristische Arbeitsblatter (1977)	B2	DIREITO	Atualizado
0211-7754	Justicia: revista de derecho procesal	B2	DIREITO	Atualizado
0024-1636	Ley: revista argentina de jurisprudencia	B2	DIREITO	Atualizado
1970-1950	Mediaeval Sophia	B2	DIREITO	Atualizado
0342-1422	Nietzsche-Studien	B2	DIREITO	Atualizado
1826-2570	Obbligazioni e Contratti (Testo Stampato)	B2	DIREITO	Atualizado
0472-1381	Osaka University Law Review	B2	DIREITO	Atualizado
2014-7708	Oxímora Revista Internacional de Ética y Política	B2	DIREITO	Atualizado
0122-1108	Pensamiento Juridico	B2	DIREITO	Atualizado
1981-5344	Perspectivas em Ciência da Informação (Online)	B2	DIREITO	Atualizado
0378-4371	Physica. A (Print)	B2	DIREITO	Atualizado
1508-6660	Política Externa	B2	DIREITO	Atualizado
1518-6660	Política Externa (USP)	B2	DIREITO	Atualizado
1678-2593	Prim@ Facie	B2	DIREITO	Atualizado
1677-4760	Prisma Jurídico (UNINOVE. Impresso)	B2	DIREITO	Atualizado
1852-9488	Prometeica - Revista de Filosofía y Ciencias	B2	DIREITO	Atualizado
1413-8271	Psico-USF (Impresso)	B2	DIREITO	Atualizado
1415-1138	Psychê (São Paulo. Impresso)	B2	DIREITO	Atualizado
2175-2168	RECHTD. Revista de Estudos Constitucionais, Hermenêutica e Teoria do Direito	B2	DIREITO	Atualizado
1415-3203	Repertório Teatro & Dança	B2	DIREITO	Atualizado
0211-5743	REV ESP DERECHO CONS	B2	DIREITO	Atualizado
0100-2589	Revista Brasileira de Direito Processual (Impresso)	B2	DIREITO	Atualizado
0034-7191	Revista Brasileira de Estudos Políticos	B2	DIREITO	Atualizado
0034-7205	Revista Brasileira de Filosofia	B2	DIREITO	Atualizado
1981-1659	Revista Brasileira de Segurança Pública	B2	DIREITO	Atualizado
1981-2035	Revista da AGU	B2	DIREITO	Atualizado
1679-1363	Revista da Ajuris	B2	DIREITO	Atualizado
1984-1841	Revista da Faculdade de Direito da Universidade Federal de Minas Gerais	B2	DIREITO	Atualizado
0304-2340	Revista da Faculdade de Direito da Universidade Federal de Minas Gerais (Impresso)	B2	DIREITO	Atualizado
1516-4551	Revista da Faculdade de Direito do Sul de Minas	B2	DIREITO	Atualizado
1413-8999	Revista de Ciênciais Sociais (UGF)	B2	DIREITO	Atualizado
0034-8007	Revista de Direito Administrativo	B2	DIREITO	Atualizado
1518-272X	Revista de Direito Constitucional e Internacional	B2	DIREITO	Atualizado
0034-8015	Revista de Direito Público	B2	DIREITO	Atualizado
0122-9893	Revista Derecho del Estado	B2	DIREITO	Atualizado
